timestamp,1ocoq.c.wam,1wyyg.wam,2tmay.wam,35kos.c.wam,3eer.wam,3xasq.wam,4nsqy.wam,5flre.wam,5j1xs.wam,5nwvc.wam,5smug.wam,5vzbc.wam,a54us.wam,acab.wam,acpru.wam,advobrovivek,afkow.c.wam,ai1wo.wam,amfr2.wam,anouckgabin1,bd2si.wam,bg5t.wam,bulwu.wam,byxxo.wam,chfaa.c.wam,cidba.wam,cnbws.wam,cryptokisiel,djmhc.wam,dkid2.wam,e3.f4.wam,enrb4.wam,f.kre.wam,f3ira.wam,fk5b2.wam,fxp2w.c.wam,goodjobomm12,goyrc.wam,h2rbi.wam,h4tb.wam,hcnxe.wam,hmiha.wam,hpy.y.c.wam,iapqw.wam,izngs.wam,jgyra.wam,juicymeloon3,jz12q.c.wam,k.pqy.wam,k1kaw.wam,kbcrc.wam,kijbk.wam,knifs.wam,krakenslappu,ldlr4.wam,m2txc.wam,mango1anchor,megrowax4212,merqy.wam,mfacc5432111,mijdw.wam,n5f4u.c.wam,neyau.wam,nrqk2.c.wam,o1lra.wam,o3rcy.wam,owfqy.wam,owlaq.wam,p34r.wam,pdzmitryblr1,pfbqw.wam,pgibw.wam,prvipisonja1,pyprg.wam,qhiay.wam,qm3r2.wam,rde12.c.wam,rhcqu.wam,rjvbg.wam,rlvfw.wam,rm2.k.wam,ss4uk.wam,sxyqy.wam,szkg2.wam,tevhtftdbnde,thefoxslayer,thimotheem23,tommyswallet,u1.xi.wam,vacationless,vbvb2.wam,vfvek.wam,vniis.wam,vr2ng.c.wam,waxpiratesgg,wdqbc.wam,wirawantegar,wvldu.wam,wzbvk.wam,xoehi.wam,xwfaw.wam,y2qbs.wam,yeqbo.wam,ysqhk.wam,yszbo.wam,zrpfc.wam,ztbba.wam,ztvtu.wam,zuqgg.wam,zwcgs.wam,isponline333,zzeba.wam,d4gyo.wam,sl3t4.wam,lair4.wam,4ytrs.wam,ssure.wam,q1w2e3r4t5y1,daemondusk12
2025-11-22 19:15:10,0.0057,1.0775,0.0057,1.8512,0.0172,1.4214,0.0172,0.0172,2.9459,0.0115,0.4012,0.2407,0.2293,0.0229,0.1089,0.1547,3.9202,0.0229,0.0287,0.2522,1.3641,1.238,0.0401,1.4901,2.9688,0.5387,0.1089,0.3267,0.2121,0.0172,0.0974,0.0172,0.0287,0.086,0.0401,0.0516,0.0287,1.3755,6.0924,4.1208,0.0057,0.1433,0.0573,0.0115,1.2552,0.1777,1.2953,1.2781,1.5704,1.152,0.0229,0.0172,0.0172,1.3984,0.2923,1.1348,2.1951,0.0057,1.6334,1.6735,0.0287,1.152,7.1584,1.152,0.0057,0.0459,1.2895,0.1204,0.0,3.2382,2.1378,0.0115,0.0115,0.1949,0.063,1.238,1.2036,0.0688,8.7345,0.0057,0.063,0.1261,0.0057,1.2437,0.4929,1.6162,0.0172,0.0459,5.7084,0.2636,0.1261,0.0115,3.158,2.7166,0.1146,1.3698,0.0688,0.0115,2.0461,0.0344,0.0115,0.0115,3.2325,0.7279,0.0057,0.0057,0.0229,0.3668,0.0229,0.1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0573
2025-11-22 19:30:14,0.0057,1.0788,0.0057,1.8534,0.0172,1.4231,0.0172,0.0172,2.9437,0.0115,0.4017,0.241,0.2238,0.023,0.109,0.1549,3.9192,0.023,0.0287,0.2525,1.36,1.2395,0.0402,1.4919,2.9724,0.5394,0.109,0.3271,0.2123,0.0172,0.0975,0.0172,0.0287,0.0861,0.0402,0.0516,0.0287,1.3772,6.094,4.12,0.0057,0.1435,0.0574,0.0115,1.2509,0.1779,1.2911,1.2796,1.5665,1.1534,0.023,0.0172,0.0172,1.3944,0.2926,1.1362,2.1977,0.0057,1.6297,1.6756,0.0287,1.1476,7.1556,1.1534,0.0057,0.0459,1.2911,0.1205,0.0,3.2364,2.1346,0.0115,0.0115,0.1951,0.0631,1.2395,1.205,0.0689,8.7336,0.0057,0.0631,0.1262,0.0057,1.2452,0.4935,1.6182,0.0172,0.0459,5.7095,0.264,0.1262,0.0115,3.156,2.7199,0.1148,1.3714,0.0689,0.0115,2.0428,0.0344,0.0115,0.0115,3.2364,0.7288,0.0057,0.0057,0.023,0.3672,0.023,0.1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574
2025-11-22 19:45:09,0.0057,1.08,0.0057,1.8497,0.0172,1.4246,0.0172,0.0172,2.9469,0.0115,0.3964,0.2413,0.224,0.023,0.1091,0.1551,3.9177,0.023,0.0287,0.2528,1.3614,1.2351,0.0402,1.4936,2.9699,0.54,0.1091,0.3274,0.2125,0.0172,0.0977,0.0172,0.0287,0.0862,0.0402,0.0517,0.0287,1.3729,6.0949,4.1188,0.0057,0.1436,0.0574,0.0115,1.2523,0.1781,1.2925,1.281,1.5682,1.1489,0.023,0.0172,0.0172,1.3959,0.293,1.1374,2.1944,0.0057,1.6314,1.6774,0.0287,1.1489,7.1576,1.1546,0.0057,0.046,1.2925,0.1206,0.0,3.2341,2.1369,0.0115,0.0115,0.1953,0.0632,1.2408,1.2063,0.0689,8.7316,0.0057,0.0632,0.1264,0.0057,1.2408,0.494,1.6199,0.0172,0.046,5.7043,0.2642,0.1264,0.0115,3.1595,2.7171,0.1149,1.3729,0.0689,0.0115,2.045,0.0345,0.0115,0.0115,3.2341,0.7295,0.0057,0.0057,0.023,0.3676,0.023,0.1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574
2025-11-22 20:00:11,0.0058,1.0762,0.0058,1.8531,0.0173,1.4215,0.0173,0.0173,2.9466,0.0115,0.3971,0.2417,0.2244,0.023,0.1093,0.1554,3.9192,0.023,0.0288,0.2532,1.364,1.2373,0.0403,1.4906,2.9696,0.541,0.1093,0.328,0.2129,0.0173,0.0978,0.0173,0.0288,0.0863,0.0403,0.0518,0.0288,1.3755,6.0946,4.1206,0.0058,0.1439,0.0576,0.0115,1.2546,0.1784,1.2949,1.2776,1.5654,1.151,0.023,0.0173,0.0173,1.3985,0.2935,1.1337,2.1984,0.0058,1.6287,1.6747,0.0288,1.151,7.1593,1.151,0.0058,0.046,1.2891,0.1209,0.0,3.2343,2.1351,0.0115,0.0115,0.1957,0.0633,1.2373,1.2028,0.0691,8.7362,0.0058,0.0633,0.1266,0.0058,1.2431,0.4949,1.6172,0.0173,0.046,5.709,0.2647,0.1209,0.0115,3.1595,2.7164,0.1151,1.3697,0.0691,0.0115,2.043,0.0345,0.0115,0.0115,3.2343,0.7309,0.0058,0.0058,0.023,0.3683,0.023,0.1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576
2025-11-22 20:15:13,0.0057,1.0778,0.0057,1.8517,0.0172,1.4218,0.0172,0.0172,2.9467,0.0115,0.4013,0.2408,0.2293,0.0229,0.1089,0.1548,3.9213,0.0229,0.0287,0.2523,1.3644,1.2383,0.0401,1.4906,2.9697,0.5389,0.1089,0.3268,0.2121,0.0172,0.0975,0.0172,0.0287,0.086,0.0401,0.0516,0.0287,1.3759,6.0941,4.122,0.0057,0.1433,0.0573,0.0115,1.2555,0.1777,1.2956,1.2784,1.5651,1.1523,0.0229,0.0172,0.0172,1.3988,0.2924,1.1351,2.1957,0.0057,1.6339,1.674,0.0287,1.1523,7.1547,1.1523,0.0057,0.0459,1.2899,0.1204,0.0,3.2334,2.1384,0.0115,0.0115,0.1949,0.0631,1.2383,1.2039,0.0688,8.7313,0.0057,0.0631,0.1261,0.0057,1.2441,0.493,1.6167,0.0172,0.0459,5.7043,0.2637,0.1261,0.0115,3.1589,2.7174,0.1147,1.3702,0.0688,0.0115,2.0467,0.0344,0.0115,0.0115,3.2334,0.7281,0.0057,0.0057,0.0229,0.3669,0.0229,0.1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0573
2025-11-22 20:30:10,0.0057,1.0768,0.0057,1.85,0.0172,1.4262,0.0172,0.0172,2.944,0.0115,0.4009,0.2406,0.2291,0.0229,0.1088,0.1546,3.9178,0.0229,0.0286,0.252,1.3632,1.2372,0.0401,1.4892,2.9727,0.5384,0.1088,0.3265,0.2119,0.0172,0.0974,0.0172,0.0286,0.0859,0.0401,0.0515,0.0286,1.3746,6.1,4.1239,0.0057,0.1432,0.0573,0.0115,1.2544,0.1776,1.2945,1.2773,1.5694,1.1513,0.0229,0.0172,0.0172,1.3976,0.2978,1.1341,2.1937,0.0057,1.6324,1.6725,0.0286,1.1513,7.1596,1.1513,0.0057,0.0458,1.2887,0.1203,0.0,3.2362,2.1364,0.0115,0.0115,0.1947,0.063,1.2372,1.2028,0.0687,8.7347,0.0057,0.063,0.126,0.0057,1.2429,0.4926,1.6152,0.0172,0.0458,5.7105,0.2635,0.126,0.0115,3.1617,2.7149,0.1146,1.3689,0.0687,0.0115,2.0448,0.0344,0.0115,0.0115,3.2362,0.7274,0.0057,0.0057,0.0229,0.3666,0.0229,0.1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0573
2025-11-22 20:45:10,0.0057,1.0788,0.0057,1.8536,0.0172,1.4232,0.0172,0.0172,2.9439,0.0115,0.396,0.241,0.2238,0.023,0.109,0.1549,3.9194,0.023,0.0287,0.2525,1.36,1.2395,0.0402,1.492,2.9726,0.5394,0.109,0.3271,0.2123,0.0172,0.0976,0.0172,0.0287,0.0861,0.0402,0.0516,0.0287,1.3773,6.1001,4.1203,0.0057,0.1435,0.0574,0.0115,1.251,0.1779,1.2912,1.2797,1.5666,1.1534,0.023,0.0172,0.0172,1.3945,0.2927,1.1362,2.1979,0.0057,1.6297,1.6757,0.0287,1.1477,7.156,1.1534,0.0057,0.0459,1.2912,0.1205,0.0,3.2365,2.1347,0.0115,0.0115,0.1951,0.0631,1.2395,1.2051,0.0689,8.7341,0.0057,0.0631,0.1262,0.0057,1.2453,0.4935,1.6183,0.0172,0.0459,5.7099,0.264,0.1262,0.0115,3.1562,2.7143,0.1148,1.3715,0.0689,0.0115,2.0429,0.0344,0.0115,0.0115,3.2365,0.7288,0.0057,0.0057,0.023,0.3673,0.023,0.1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574
2025-11-22 21:00:11,0.0057,1.0751,0.0057,1.8512,0.0172,1.4258,0.0172,0.0172,2.9435,0.0115,0.3967,0.2415,0.2242,0.023,0.1092,0.1552,3.9209,0.023,0.0287,0.253,1.3625,1.2361,0.0402,1.489,2.9723,0.5404,0.1092,0.3277,0.2127,0.0172,0.0977,0.0172,0.0287,0.0862,0.0402,0.0517,0.0287,1.374,6.0941,4.1221,0.0057,0.1437,0.0575,0.0115,1.2533,0.1782,1.2935,1.2821,1.5695,1.1498,0.023,0.0172,0.0172,1.397,0.2932,1.1383,2.1962,0.0057,1.6327,1.673,0.0287,1.1498,7.1576,1.1498,0.0057,0.046,1.2935,0.1207,0.0,3.2367,2.1387,0.0115,0.0115,0.1955,0.0632,1.2418,1.2016,0.069,8.7329,0.0057,0.0632,0.1265,0.0057,1.2418,0.4944,1.6155,0.0172,0.046,5.7089,0.2645,0.1265,0.0115,3.1563,2.7136,0.115,1.3683,0.069,0.0115,2.0467,0.0345,0.0115,0.0115,3.231,0.7301,0.0057,0.0057,0.023,0.3679,0.023,0.1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575
2025-11-22 21:15:14,0.0057,1.0774,0.0057,1.8511,0.0172,1.4213,0.0172,0.0172,2.9457,0.0115,0.4012,0.2407,0.2292,0.0229,0.1089,0.1547,3.92,0.0229,0.0287,0.2522,1.364,1.2379,0.0401,1.4901,2.9687,0.5387,0.1089,0.3267,0.212,0.0172,0.0974,0.0172,0.0287,0.086,0.0401,0.0516,0.0287,1.3754,6.0978,4.1206,0.0057,0.1433,0.0573,0.0115,1.2551,0.1777,1.2952,1.278,1.5703,1.1519,0.0229,0.0172,0.0172,1.3984,0.2923,1.1347,2.195,0.0057,1.6333,1.6734,0.0287,1.1519,7.158,1.1519,0.0057,0.0458,1.2895,0.1204,0.0,3.238,2.1377,0.0115,0.0115,0.1949,0.063,1.2379,1.2035,0.0688,8.734,0.0057,0.063,0.1261,0.0057,1.2436,0.4929,1.6161,0.0172,0.0458,5.7081,0.2636,0.1261,0.0115,3.1578,2.7165,0.1146,1.3697,0.0688,0.0115,2.046,0.0344,0.0115,0.0115,3.2323,0.7278,0.0057,0.0057,0.0229,0.3668,0.0229,0.1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0573
2025-11-22 21:30:14,0.0057,1.0796,0.0057,1.8548,0.0172,1.4241,0.0172,0.0172,2.9459,0.0115,0.3962,0.2412,0.224,0.023,0.1091,0.155,3.9164,0.023,0.0287,0.2527,1.361,1.2346,0.0402,1.4931,2.9689,0.5398,0.1091,0.3273,0.2125,0.0172,0.0976,0.0172,0.0287,0.0861,0.0402,0.0517,0.0287,1.3725,6.0985,4.1231,0.0057,0.1436,0.0574,0.0115,1.2519,0.178,1.2921,1.2806,1.5677,1.1485,0.023,0.0172,0.0172,1.3954,0.2929,1.137,2.1936,0.0057,1.6309,1.6768,0.0287,1.1485,7.1552,1.1542,0.0057,0.0459,1.2921,0.1206,0.0,3.233,2.1362,0.0115,0.0115,0.1952,0.0632,1.2404,1.2059,0.0689,8.7344,0.0057,0.0632,0.1263,0.0057,1.2461,0.4939,1.6194,0.0172,0.0459,5.7081,0.2642,0.1263,0.0115,3.1584,2.7162,0.1149,1.3725,0.0689,0.0115,2.0443,0.0345,0.0115,0.0115,3.233,0.7293,0.0057,0.0057,0.023,0.3675,0.023,0.1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574
2025-11-22 21:45:16,0.0057,1.0765,0.0057,1.8511,0.0171,1.4239,0.0171,0.0171,2.9447,0.0114,0.3987,0.2449,0.2278,0.0228,0.1082,0.1538,3.9187,0.0228,0.0285,0.2506,1.3613,1.236,0.0399,1.4923,2.9675,0.5411,0.1082,0.3247,0.2164,0.0171,0.0968,0.0171,0.0342,0.0854,0.0399,0.0513,0.0285,1.3727,6.1286,4.118,0.0057,0.1424,0.057,0.0114,1.2531,0.1766,1.2929,1.2758,1.5663,1.1505,0.0228,0.0171,0.0171,1.3955,0.2962,1.1335,2.1929,0.0057,1.629,1.6745,0.0285,1.1505,7.1538,1.1505,0.0057,0.0456,1.2929,0.1196,0.0,3.2352,2.1473,0.0114,0.0114,0.1994,0.0627,1.236,1.2018,0.0683,8.7259,0.0057,0.0627,0.1253,0.0057,1.2417,0.4955,1.6176,0.0171,0.0456,5.7014,0.2677,0.1253,0.0114,3.1554,2.7169,0.1196,1.3727,0.0683,0.0114,2.0448,0.0342,0.0114,0.0114,3.2295,0.7291,0.0057,0.0057,0.0228,0.3702,0.0228,0.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057
2025-11-22 22:00:16,0.0057,1.0753,0.0057,1.849,0.0171,1.4223,0.0171,0.0171,2.9413,0.0114,0.3982,0.2446,0.2276,0.0228,0.1138,0.1536,3.9199,0.0228,0.0284,0.2503,1.3597,1.2346,0.0398,1.4906,2.9698,0.5405,0.1081,0.33,0.2162,0.0171,0.0967,0.0171,0.0341,0.0853,0.0398,0.0512,0.0284,1.3768,6.1273,4.119,0.0057,0.1422,0.0569,0.0114,1.2516,0.1764,1.2915,1.2801,1.5645,1.1492,0.0228,0.0171,0.0171,1.3939,0.2958,1.1379,2.1961,0.0057,1.6328,1.6726,0.0284,1.1492,7.1514,1.1492,0.0057,0.0455,1.2915,0.1195,0.0,3.2315,2.1448,0.0114,0.0114,0.1991,0.0626,1.2403,1.2061,0.0683,8.7273,0.0057,0.0626,0.1252,0.0057,1.2403,0.495,1.6157,0.0171,0.0455,5.7063,0.2674,0.1252,0.0114,3.1575,2.7138,0.1195,1.3711,0.0683,0.0114,2.0424,0.0341,0.0114,0.0114,3.2315,0.7282,0.0057,0.0057,0.0228,0.3698,0.0228,0.1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569
2025-11-22 22:15:11,0.0057,1.0756,0.0057,1.8495,0.0171,1.4227,0.0171,0.0171,2.9422,0.0114,0.3984,0.2447,0.2276,0.0228,0.1138,0.1537,3.9153,0.0228,0.0285,0.2504,1.3601,1.2349,0.0398,1.491,2.9706,0.5406,0.1081,0.3301,0.2163,0.0171,0.0967,0.0171,0.0341,0.0854,0.0398,0.0512,0.0285,1.3715,6.1291,4.1202,0.0057,0.1423,0.0569,0.0114,1.252,0.1764,1.2918,1.2804,1.565,1.1496,0.0228,0.0171,0.0171,1.3943,0.2959,1.1325,2.1967,0.0057,1.6333,1.6731,0.0285,1.1496,7.1534,1.1496,0.0057,0.0455,1.2918,0.1195,0.0,3.2324,2.1455,0.0114,0.0114,0.1992,0.0626,1.2406,1.2008,0.0683,8.7298,0.0057,0.0626,0.1252,0.0057,1.2406,0.4951,1.6162,0.0171,0.0455,5.7023,0.2675,0.1252,0.0114,3.1584,2.7145,0.1195,1.3715,0.0683,0.0114,2.043,0.0341,0.0114,0.0114,3.2324,0.7284,0.0057,0.0057,0.0228,0.3699,0.0228,0.1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569
2025-11-22 22:30:14,0.0057,1.0744,0.0057,1.8532,0.0171,1.4212,0.0171,0.0171,2.9447,0.0114,0.3979,0.2444,0.2274,0.0227,0.1137,0.1535,3.9168,0.0227,0.0284,0.2501,1.3586,1.2393,0.0398,1.4894,2.9674,0.54,0.108,0.3297,0.216,0.0171,0.0966,0.0171,0.0341,0.0853,0.0398,0.0512,0.0284,1.3757,6.1281,4.1214,0.0057,0.1421,0.0568,0.0114,1.2506,0.1762,1.2904,1.2791,1.569,1.1483,0.0227,0.0171,0.0171,1.3984,0.2956,1.1369,2.1943,0.0057,1.6315,1.6713,0.0284,1.1483,7.1514,1.154,0.0057,0.0455,1.2904,0.1194,0.0,3.2346,2.1431,0.0114,0.0114,0.199,0.0625,1.2393,1.2052,0.0682,8.7317,0.0057,0.0625,0.1251,0.0057,1.245,0.4946,1.6145,0.0171,0.0455,5.7018,0.2672,0.1251,0.0114,3.155,2.7173,0.1194,1.37,0.0682,0.0114,2.0408,0.0341,0.0114,0.0114,3.2289,0.7276,0.0057,0.0057,0.0227,0.3695,0.0227,0.1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568
2025-11-22 22:45:11,0.0057,1.0744,0.0057,1.8531,0.0171,1.4211,0.0171,0.0171,2.9445,0.0114,0.3979,0.2444,0.2274,0.0227,0.1137,0.1535,3.9166,0.0227,0.0284,0.2501,1.3586,1.2392,0.0398,1.4893,2.9673,0.54,0.108,0.3297,0.216,0.0171,0.0966,0.0171,0.0341,0.0853,0.0398,0.0512,0.0284,1.3756,6.1278,4.1212,0.0057,0.1421,0.0568,0.0114,1.2506,0.1762,1.2904,1.279,1.5689,1.1482,0.0227,0.0171,0.0171,1.3984,0.2956,1.1369,2.1942,0.0057,1.6314,1.6712,0.0284,1.1482,7.151,1.1539,0.0057,0.0455,1.2904,0.1194,0.0,3.2344,2.143,0.0114,0.0114,0.199,0.0625,1.2392,1.2051,0.0682,8.7312,0.0057,0.0625,0.1251,0.0057,1.2449,0.4945,1.6144,0.0171,0.0455,5.7071,0.2672,0.1251,0.0114,3.1548,2.7171,0.1194,1.3699,0.0682,0.0114,2.0407,0.0341,0.0114,0.0114,3.2287,0.7276,0.0057,0.0057,0.0227,0.3695,0.0227,0.1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568
2025-11-22 23:00:50,0.0056,1.0791,0.0056,1.849,0.0169,1.4219,0.0169,0.0169,2.945,0.0112,0.399,0.2417,0.2248,0.0281,0.1124,0.1574,3.9173,0.0225,0.0281,0.2529,1.3601,1.2364,0.0393,1.4893,2.9675,0.5395,0.1068,0.326,0.2136,0.0169,0.1012,0.0169,0.0337,0.0843,0.0393,0.0506,0.0281,1.3769,6.126,4.1196,0.0056,0.1405,0.0562,0.0112,1.2533,0.1798,1.2926,1.2814,1.568,1.1521,0.0225,0.0169,0.0225,1.3938,0.2922,1.1353,2.1919,0.0056,1.6299,1.6748,0.0281,1.1521,7.1545,1.1521,0.0056,0.045,1.2926,0.118,0.0,3.2316,2.1469,0.0112,0.0112,0.1967,0.0618,1.2364,1.2027,0.0674,8.7282,0.0056,0.0618,0.1236,0.0056,1.2421,0.4946,1.6186,0.0169,0.045,5.7045,0.2641,0.1236,0.0112,3.1585,2.7146,0.118,1.3713,0.0674,0.0112,2.0457,0.0337,0.0112,0.0112,3.2316,0.7306,0.0056,0.0056,0.0225,0.3709,0.0225,0.1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562
2025-11-22 23:15:12,0.0056,1.0766,0.0056,1.8488,0.0169,1.4204,0.0169,0.0169,2.9423,0.0113,0.4002,0.2424,0.2255,0.0282,0.1127,0.1522,3.9175,0.0225,0.0282,0.2536,1.3584,1.2344,0.0395,1.4937,2.9705,0.5411,0.1071,0.3269,0.2142,0.0169,0.1015,0.0169,0.0338,0.0845,0.0395,0.0507,0.0282,1.3753,6.1271,4.1204,0.0056,0.1409,0.0564,0.0113,1.2513,0.1804,1.2908,1.2795,1.567,1.1499,0.0225,0.0169,0.0225,1.3979,0.2931,1.133,2.1927,0.0056,1.629,1.6741,0.0282,1.1499,7.1529,1.1499,0.0056,0.0451,1.2908,0.1184,0.0,3.2354,2.1476,0.0113,0.0113,0.1973,0.062,1.2401,1.2062,0.0676,8.7312,0.0056,0.062,0.124,0.0056,1.2457,0.496,1.6177,0.0169,0.0451,5.7043,0.2649,0.124,0.0113,3.1565,2.7169,0.1184,1.3697,0.0676,0.0113,2.0461,0.0338,0.0113,0.0113,3.2298,0.7271,0.0056,0.0056,0.0225,0.3664,0.0225,0.1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0564
2025-11-22 23:30:12,0.0057,1.078,0.0057,1.8495,0.017,1.424,0.017,0.017,2.9445,0.0113,0.3971,0.244,0.2269,0.0227,0.1135,0.1532,3.9147,0.0227,0.0284,0.2496,1.3616,1.2368,0.0397,1.4921,2.9672,0.539,0.1078,0.3291,0.2156,0.017,0.0964,0.017,0.034,0.0851,0.0397,0.0511,0.0284,1.373,6.1273,4.1189,0.0057,0.1418,0.0567,0.0113,1.2538,0.1815,1.2935,1.2765,1.5659,1.1517,0.0227,0.017,0.017,1.3957,0.295,1.1347,2.1956,0.0057,1.6283,1.6737,0.0284,1.1517,7.1542,1.1517,0.0057,0.0454,1.2879,0.1191,0.0,3.2339,2.1446,0.0113,0.0113,0.1986,0.0624,1.2368,1.2028,0.0681,8.7314,0.0057,0.0624,0.1248,0.0057,1.2425,0.4936,1.6169,0.017,0.0454,5.7075,0.2667,0.1248,0.0113,3.1544,2.7176,0.1191,1.373,0.0681,0.0113,2.0424,0.034,0.0113,0.0113,3.2282,0.7319,0.0057,0.0057,0.0227,0.3688,0.0227,0.1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0567
2025-11-22 23:45:10,0.0057,1.0748,0.0057,1.8482,0.0171,1.4217,0.0171,0.0171,2.9457,0.0114,0.3981,0.2445,0.2275,0.0227,0.1137,0.1535,3.9181,0.0227,0.0284,0.2502,1.3591,1.234,0.0398,1.4899,2.9684,0.5402,0.108,0.3298,0.2161,0.0171,0.0967,0.0171,0.0341,0.0853,0.0398,0.0512,0.0284,1.3762,6.1302,4.1171,0.0057,0.1422,0.0569,0.0114,1.2511,0.1763,1.2909,1.2795,1.5695,1.1487,0.0227,0.0171,0.0171,1.3989,0.2957,1.1373,2.1951,0.0057,1.6321,1.6719,0.0284,1.1487,7.1538,1.1487,0.0057,0.0455,1.2909,0.1194,0.0,3.2357,2.1439,0.0114,0.0114,0.199,0.0626,1.2397,1.2056,0.0682,8.729,0.0057,0.0626,0.1251,0.0057,1.2454,0.4947,1.615,0.0171,0.0455,5.7037,0.2673,0.1251,0.0114,3.1561,2.7125,0.1194,1.3705,0.0682,0.0114,2.0415,0.0341,0.0114,0.0114,3.23,0.7279,0.0057,0.0057,0.0227,0.3696,0.0227,0.1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569
2025-11-23 00:00:10,0.0057,1.0769,0.0057,1.8534,0.017,1.4227,0.017,0.017,2.9417,0.0113,0.3968,0.2437,0.2267,0.0227,0.1134,0.153,3.9166,0.0227,0.0283,0.2494,1.3603,1.2356,0.0397,1.4907,2.97,0.5385,0.1077,0.3287,0.2154,0.017,0.0964,0.017,0.034,0.085,0.0397,0.051,0.0283,1.3716,6.1271,4.1206,0.0057,0.1417,0.0567,0.0113,1.2526,0.1814,1.2923,1.281,1.57,1.1506,0.0227,0.017,0.017,1.3943,0.2947,1.1336,2.1935,0.0057,1.6324,1.6721,0.0283,1.1506,7.153,1.1506,0.0057,0.0453,1.2923,0.119,0.0,3.2364,2.1482,0.0113,0.0113,0.1984,0.0623,1.2413,1.2016,0.068,8.7287,0.0057,0.0623,0.1247,0.0057,1.2413,0.4931,1.6154,0.017,0.0453,5.702,0.2664,0.1247,0.0113,3.1571,2.715,0.119,1.3716,0.068,0.0113,2.0461,0.034,0.0113,0.0113,3.2307,0.7312,0.0057,0.0057,0.0227,0.3684,0.0227,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0567
2025-11-23 00:15:14,0.0057,1.0775,0.0057,1.8488,0.017,1.4235,0.017,0.017,2.9433,0.0113,0.397,0.2439,0.2268,0.0227,0.1134,0.1531,3.9188,0.0227,0.0284,0.2495,1.3611,1.2363,0.0397,1.4915,2.9717,0.5388,0.1078,0.3289,0.2155,0.017,0.0964,0.017,0.034,0.0851,0.0397,0.051,0.0284,1.3724,6.1306,4.1173,0.0057,0.1418,0.0567,0.0113,1.2533,0.1815,1.293,1.276,1.5652,1.1513,0.0227,0.017,0.017,1.3951,0.2949,1.1342,2.1947,0.0057,1.6333,1.673,0.0284,1.1513,7.1514,1.1513,0.0057,0.0454,1.293,0.1191,0.0,3.2326,2.1437,0.0113,0.0113,0.1985,0.0624,1.2363,1.2023,0.0681,8.728,0.0057,0.0624,0.1248,0.0057,1.242,0.4934,1.6163,0.017,0.0454,5.7052,0.2665,0.1248,0.0113,3.1588,2.7165,0.1191,1.3724,0.0681,0.0113,2.0416,0.034,0.0113,0.0113,3.2326,0.7316,0.0057,0.0057,0.0227,0.3686,0.0227,0.1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0567
2025-11-23 00:30:11,0.0057,1.0744,0.0057,1.849,0.017,1.4249,0.017,0.017,2.946,0.0113,0.3958,0.2431,0.2262,0.0283,0.1131,0.1527,3.9186,0.0226,0.0283,0.2488,1.3627,1.2383,0.0396,1.4928,2.9686,0.5372,0.1074,0.328,0.2149,0.017,0.1018,0.017,0.0339,0.0848,0.0396,0.0509,0.0283,1.374,6.1295,4.1221,0.0057,0.1414,0.0565,0.0113,1.2496,0.1809,1.2949,1.2779,1.5663,1.1479,0.0226,0.017,0.0226,1.3967,0.294,1.1366,2.1939,0.0057,1.6285,1.6737,0.0283,1.1479,7.153,1.1535,0.0057,0.0452,1.2892,0.1187,0.0,3.2344,2.1487,0.0113,0.0113,0.1979,0.0622,1.2383,1.2044,0.0679,8.7306,0.0057,0.0622,0.1244,0.0057,1.244,0.4919,1.6172,0.017,0.0452,5.7054,0.2658,0.1244,0.0113,3.1552,2.7142,0.1187,1.3684,0.0679,0.0113,2.0413,0.0339,0.0113,0.0113,3.2287,0.7294,0.0057,0.0057,0.0226,0.3675,0.0226,0.1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0565
