timestamp,.giek.wam,1d5fu.wam,1okqy.wam,23.vm.wam,2frba.wam,2tmay.wam,35kos.c.wam,3xasq.wam,4nsqy.wam,5flre.wam,5j1xs.wam,5ojx.wam,5smug.wam,a54us.wam,afkow.c.wam,afyfc.wam,amfr2.wam,b3dms.c.wam,bd2si.wam,bg5t.wam,byxxo.wam,cakhm.wam,cckxa.wam,cebastion42a,chfaa.c.wam,colonyonmars,db1rc.wam,di2e2.wam,dvth4.wam,e3zwy.wam,eu5b.wam,eyiqy.wam,f.haq.wam,gamerscorner,goyrc.wam,grdx2.wam,gwvcg.wam,h2rbi.wam,h4tb.wam,hh2qw.wam,hl.ba.wam,ilgvg.wam,innsc.wam,isponline333,izngs.wam,jbdds.wam,jpistheway2b,juicymeloon3,jytgc.wam,k1kaw.wam,kbcrc.wam,knxwm.wam,krakenslappu,m2txc.wam,mango1anchor,mcwra.wam,merqy.wam,mfacc5432111,n5f4u.c.wam,o3.qy.wam,owfqy.wam,p34r.wam,palb.wam,pdzmitryblr1,pfbqw.wam,pfwsc.wam,pyprg.wam,q.gcc.wam,qm3r2.wam,qz5vu.wam,rde12.c.wam,rhcqu.wam,rjvbg.wam,rwjb4.wam,sc3ha.wam,ss4uk.wam,ssure.wam,szkg2.wam,thefoxslayer,toooooooon2k,vr2ng.c.wam,wdqbc.wam,wzbvk.wam,xoehi.wam,xwfaw.wam,yeqbo.wam,ztvf.wam,zuqgg.wam,rm2.k.wam,fy5b2.wam,wirawantegar,zzeba.wam,dragon.gm,enrb4.wam,tevhtftdbnde,nrqk2.c.wam,advobrovivek
2025-11-16 20:45:15,0.0378,0.0883,0.0221,0.0063,0.0095,0.041,1.2355,0.0567,0.0032,0.0221,1.7839,1.5097,0.0504,0.0032,0.914,0.0883,0.0095,0.1481,0.9802,1.1536,1.9604,0.0189,0.0032,0.0063,1.4341,0.9581,0.7123,0.249,0.0032,0.0032,0.4476,0.0032,0.0032,0.0851,0.2868,0.0032,0.0032,1.9257,1.3458,0.0441,0.0032,0.0032,0.0063,0.0252,0.1954,0.0567,0.0819,0.2301,0.0032,0.0158,0.2238,0.0693,0.9172,1.1441,0.2238,0.0095,1.0811,1.5066,0.955,0.0946,0.9392,0.2774,0.0032,1.1378,1.1252,0.2648,0.0536,0.0032,0.1733,0.0158,0.9865,0.0095,65.7054,0.2868,0.0883,0.0032,0.0221,0.1009,0.9455,0.0095,1.1914,1.0716,1.0369,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 21:00:13,0.038,0.0886,0.0222,0.0063,0.0095,0.0411,1.2345,0.057,0.0032,0.0222,1.7821,1.5099,0.0506,0.0032,0.9148,0.0886,0.0095,0.1456,0.9813,1.1554,1.9625,0.019,0.0032,0.0063,1.4339,0.9559,0.7154,0.2501,0.0032,0.0032,0.4495,0.0032,0.0032,0.0855,0.2849,0.0032,0.0032,1.9277,1.3453,0.0443,0.0032,0.0032,0.0063,0.0253,0.1963,0.057,0.0823,0.2279,0.0032,0.0158,0.2247,0.0696,0.9148,1.1427,0.2247,0.0095,1.0794,1.5067,0.9528,0.095,0.9401,0.2786,0.0032,1.1395,1.1237,0.2659,0.0538,0.0032,0.1741,0.0158,0.9876,0.0095,65.6938,0.288,0.0886,0.0032,0.0222,0.1013,0.9464,0.0095,1.1902,1.0731,1.0382,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 21:15:15,0.0381,0.0889,0.0222,0.0064,0.0095,0.0413,1.2357,0.0572,0.0032,0.0222,1.7821,1.5089,0.0508,0.0032,0.9149,0.0858,0.0095,0.1461,0.9816,1.1531,1.9632,0.0191,0.0032,0.0064,1.4327,0.9562,0.7147,0.2478,0.0032,0.0032,0.4479,0.0032,0.0032,0.0858,0.2859,0.0032,0.0032,1.9282,1.3437,0.0413,0.0032,0.0032,0.0064,0.0254,0.197,0.0572,0.0826,0.2287,0.0032,0.0159,0.2224,0.0699,0.9149,1.1436,0.2255,0.0095,1.0801,1.5057,0.953,0.0953,0.9403,0.2764,0.0032,1.1372,1.1277,0.2637,0.054,0.0032,0.1747,0.0159,0.9879,0.0095,65.7084,0.2859,0.0889,0.0032,0.0222,0.1017,0.9466,0.0064,1.1912,1.0737,1.0356,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 21:30:14,0.0382,0.0891,0.0223,0.0064,0.0095,0.0414,1.2344,0.0573,0.0032,0.0223,1.7816,1.508,0.0509,0.0032,0.9131,0.0859,0.0095,0.1463,0.9799,1.1548,1.9597,0.0191,0.0032,0.0064,1.4348,0.9576,0.7158,0.2481,0.0032,0.0032,0.4486,0.0032,0.0032,0.0859,0.2863,0.0032,0.0032,1.9279,1.3457,0.0414,0.0032,0.0032,0.0064,0.0255,0.1941,0.0573,0.0827,0.2291,0.0032,0.0159,0.2227,0.0668,0.9162,1.1421,0.2227,0.0095,1.0817,1.5048,0.9544,0.0954,0.9385,0.2768,0.0032,1.1389,1.123,0.2641,0.0541,0.0032,0.175,0.0159,0.9862,0.0095,65.7207,0.2863,0.0891,0.0032,0.0223,0.1018,0.9449,0.0064,1.1898,1.0721,1.0371,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 21:45:17,0.0383,0.0893,0.0191,0.0064,0.0096,0.0414,1.2369,0.0574,0.0032,0.0223,1.782,1.5078,0.051,0.0032,0.9149,0.0861,0.0096,0.1466,0.9786,1.154,1.9605,0.0191,0.0032,0.0064,1.4345,0.9563,0.7141,0.2486,0.0032,0.0032,0.4495,0.0032,0.0032,0.0861,0.2869,0.0032,0.0032,1.9254,1.3452,0.0414,0.0032,0.0032,0.0064,0.0255,0.1945,0.0574,0.0797,0.2295,0.0032,0.0159,0.2231,0.0669,0.9149,1.1444,0.2231,0.0096,1.0807,1.5046,0.9531,0.0956,0.9404,0.2773,0.0032,1.138,1.1221,0.2646,0.0542,0.0032,0.1721,0.0159,0.985,0.0096,65.7284,0.2869,0.0893,0.0032,0.0223,0.102,0.9468,0.0064,1.189,1.0711,1.036,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 22:00:13,0.0381,0.089,0.0223,0.0064,0.0095,0.0413,1.2365,0.0572,0.0032,0.0223,1.7833,1.5099,0.0509,0.0032,0.9155,0.0858,0.0095,0.1462,0.9791,1.1539,1.9613,0.0191,0.0032,0.0064,1.4336,0.9568,0.7152,0.2479,0.0032,0.0032,0.4482,0.0032,0.0032,0.0858,0.2861,0.0032,0.0032,1.9263,1.3446,0.0413,0.0032,0.0032,0.0064,0.0254,0.1971,0.0572,0.0826,0.2289,0.0032,0.0159,0.2225,0.0668,0.9155,1.1443,0.2225,0.0095,1.0808,1.5067,0.9536,0.0954,0.9409,0.2766,0.0032,1.138,1.1221,0.2638,0.054,0.0032,0.1748,0.0159,0.9854,0.0095,65.7205,0.2861,0.089,0.0032,0.0223,0.1017,0.9441,0.0064,1.1888,1.0712,1.0363,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 22:15:12,0.0381,0.0889,0.0222,0.0064,0.0095,0.0413,1.2383,0.0572,0.0032,0.0222,1.7876,1.5114,0.0508,0.0032,0.9176,0.0857,0.0095,0.1461,0.9811,1.1558,1.9655,0.0191,0.0032,0.0064,1.4352,0.9589,0.7144,0.2508,0.0032,0.0032,0.4477,0.0032,0.0032,0.0857,0.2858,0.0032,0.0032,1.9305,1.3463,0.0445,0.0032,0.0032,0.0064,0.0254,0.1969,0.0572,0.0826,0.2286,0.0032,0.0159,0.2254,0.0699,0.9176,1.1463,0.2254,0.0095,1.0827,1.5082,0.9557,0.0953,0.9399,0.2794,0.0032,1.1399,1.124,0.2635,0.054,0.0032,0.1746,0.0159,0.9875,0.0095,65.657,0.2858,0.0889,0.0032,0.0222,0.1016,0.9462,0.0064,1.1907,1.0732,1.0383,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 22:30:15,0.0379,0.0884,0.0221,0.0063,0.0095,0.041,1.2376,0.0568,0.0032,0.0221,1.787,1.5123,0.0505,0.0032,0.9156,0.0884,0.0095,0.1484,0.9819,1.1555,1.9638,0.0189,0.0032,0.0063,1.4365,0.9566,0.7135,0.2494,0.0032,0.0032,0.4483,0.0032,0.0032,0.0852,0.2873,0.0032,0.0032,1.929,1.3481,0.0442,0.0032,0.0032,0.0063,0.0253,0.1957,0.0568,0.0821,0.2305,0.0032,0.0158,0.2242,0.0695,0.9156,1.1461,0.2242,0.0095,1.0829,1.5091,0.9566,0.0947,0.9408,0.2778,0.0032,1.1397,1.124,0.2652,0.0537,0.0032,0.1736,0.0158,0.9882,0.0095,65.6564,0.2873,0.0884,0.0032,0.0221,0.101,0.9471,0.0095,1.1934,1.0734,1.0387,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 22:45:16,0.0378,0.0883,0.0221,0.0063,0.0095,0.041,1.2392,0.0568,0.0032,0.0221,1.7847,1.5135,0.0505,0.0032,0.9176,0.0883,0.0095,0.1482,0.9806,1.1572,1.9644,0.0189,0.0032,0.0063,1.4347,0.9586,0.7126,0.2491,0.0032,0.0032,0.4478,0.0032,0.0032,0.0851,0.2869,0.0032,0.0032,1.9297,1.3464,0.0441,0.0032,0.0032,0.0063,0.0252,0.1955,0.0568,0.082,0.2302,0.0032,0.0158,0.2239,0.0694,0.9176,1.1446,0.2239,0.0095,1.0815,1.5104,0.9554,0.0946,0.9428,0.2775,0.0032,1.1415,1.1257,0.2649,0.0536,0.0032,0.1734,0.0158,0.9869,0.0095,65.6587,0.2869,0.0883,0.0032,0.0221,0.1009,0.946,0.0095,1.1919,1.0752,1.0374,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 23:00:28,0.038,0.0886,0.0222,0.0063,0.0095,0.0412,1.2379,0.057,0.0032,0.0222,1.7855,1.5133,0.0507,0.0032,0.9149,0.0886,0.0095,0.1456,0.9814,1.1555,1.9628,0.019,0.0032,0.0063,1.4373,0.9593,0.7155,0.2501,0.0032,0.0032,0.4496,0.0032,0.0032,0.0855,0.2881,0.0032,0.0032,1.9312,1.3455,0.0443,0.0032,0.0032,0.0063,0.0253,0.1963,0.057,0.0823,0.2311,0.0032,0.0158,0.2248,0.0696,0.9181,1.146,0.2248,0.0095,1.0827,1.5101,0.9561,0.095,0.9403,0.2786,0.0032,1.1397,1.1239,0.2628,0.0538,0.0032,0.1741,0.0158,0.9877,0.0095,65.6504,0.2881,0.0886,0.0032,0.0222,0.1013,0.9466,0.0095,1.1904,1.0732,1.0384,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 23:15:13,0.0378,0.0883,0.0221,0.0063,0.0095,0.041,1.239,0.0567,0.0032,0.0221,1.7875,1.5132,0.0504,0.0032,0.9174,0.0883,0.0095,0.1482,0.9805,1.157,1.9641,0.0189,0.0032,0.0063,1.4376,0.9584,0.7125,0.2491,0.0032,0.0032,0.4477,0.0032,0.0032,0.0851,0.2869,0.0032,0.0032,1.9294,1.3462,0.0441,0.0032,0.0032,0.0063,0.0252,0.1955,0.0567,0.082,0.2301,0.0032,0.0158,0.2238,0.0694,0.9174,1.1444,0.2238,0.0095,1.0813,1.5101,0.9552,0.0946,0.9426,0.2774,0.0032,1.1412,1.1255,0.2648,0.0536,0.0032,0.1734,0.0158,0.9868,0.0095,65.6589,0.2869,0.0883,0.0032,0.0221,0.1009,0.9458,0.0095,1.1917,1.075,1.0372,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 23:30:16,0.0376,0.0878,0.0219,0.0063,0.0094,0.0408,1.2386,0.0564,0.0031,0.0219,1.7873,1.5114,0.0502,0.0031,0.9156,0.0878,0.0094,0.1474,0.9814,1.157,1.966,0.0188,0.0031,0.0063,1.4361,0.9595,0.7149,0.2508,0.0031,0.0031,0.4484,0.0031,0.0031,0.0878,0.2853,0.0031,0.0031,1.9315,1.3483,0.0439,0.0031,0.0031,0.0063,0.0251,0.1975,0.0564,0.0815,0.2289,0.0031,0.0157,0.2226,0.069,0.9156,1.1445,0.2258,0.0094,1.0818,1.5082,0.9564,0.0972,0.9407,0.2791,0.0031,1.1414,1.1257,0.2634,0.0533,0.0031,0.1725,0.0157,0.9877,0.0094,65.6528,0.2885,0.0878,0.0031,0.0219,0.1003,0.9469,0.0094,1.1915,1.0755,1.0379,0.0063,0.0031,0.0157,0.0031,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 23:45:15,0.0374,0.0904,0.0218,0.0062,0.0094,0.0405,1.2376,0.0561,0.0031,0.0218,1.7863,1.512,0.0499,0.0031,0.9165,0.0873,0.0094,0.1465,0.982,1.1566,1.964,0.0218,0.0031,0.0062,1.4372,0.9571,0.7139,0.2494,0.0031,0.0031,0.4489,0.0031,0.0031,0.0873,0.2868,0.0031,0.0031,1.9297,1.3468,0.0436,0.0031,0.0031,0.0062,0.0249,0.1964,0.0561,0.0811,0.2307,0.0031,0.0156,0.2245,0.0686,0.9165,1.1441,0.2245,0.0094,1.0818,1.5089,0.954,0.0966,0.9415,0.2775,0.0031,1.141,1.1254,0.265,0.053,0.0031,0.1746,0.0156,0.9882,0.0094,65.6545,0.2868,0.0873,0.0031,0.0218,0.1029,0.9477,0.0094,1.1909,1.0755,1.0381,0.0062,0.0062,0.0156,0.0031,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 00:00:13,0.0375,0.0905,0.0219,0.0062,0.0094,0.0406,1.2363,0.0562,0.0031,0.0219,1.7858,1.5111,0.05,0.0031,0.9148,0.0874,0.0094,0.1467,0.9835,1.1552,1.9638,0.0219,0.0031,0.0062,1.4362,0.9585,0.715,0.2498,0.0031,0.0031,0.4496,0.0031,0.0031,0.0874,0.2872,0.0031,0.0031,1.9294,1.3456,0.0437,0.0031,0.0031,0.0062,0.025,0.1967,0.0562,0.0812,0.231,0.0031,0.0156,0.2248,0.0687,0.9179,1.1458,0.2248,0.0094,1.0834,1.508,0.9554,0.0968,0.9397,0.2779,0.0031,1.1396,1.1271,0.2654,0.0531,0.0031,0.1748,0.0156,0.9866,0.0094,65.651,0.2872,0.0874,0.0031,0.0219,0.103,0.946,0.0094,1.1926,1.074,1.0397,0.0062,0.0062,0.0156,0.0031,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 00:15:15,0.0375,0.0907,0.0219,0.0063,0.0094,0.0407,1.239,0.0563,0.0031,0.0219,1.7866,1.5113,0.0501,0.0031,0.9168,0.0876,0.0094,0.1471,0.9825,1.1546,1.965,0.0219,0.0031,0.0063,1.4362,0.9574,0.7134,0.2503,0.0031,0.0031,0.4474,0.0031,0.0031,0.0876,0.2879,0.0031,0.0031,1.9305,1.3454,0.0438,0.0031,0.0031,0.0063,0.025,0.1971,0.0563,0.0814,0.2284,0.0031,0.0156,0.2253,0.0688,0.9168,1.1452,0.2253,0.0094,1.0826,1.5081,0.9543,0.097,0.9418,0.2785,0.0031,1.1389,1.1233,0.2628,0.0532,0.0031,0.1752,0.0156,0.9887,0.0094,65.6539,0.2879,0.0876,0.0031,0.0219,0.1001,0.9481,0.0094,1.1921,1.0732,1.0388,0.0063,0.0063,0.0156,0.0031,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 00:30:13,0.0381,0.0888,0.0222,0.0063,0.0095,0.0412,1.2372,0.0571,0.0032,0.0222,1.7859,1.5131,0.0508,0.0032,0.9168,0.0856,0.0095,0.1459,0.9834,1.1547,1.9636,0.019,0.0032,0.0063,1.437,0.958,0.7137,0.2506,0.0032,0.0032,0.4473,0.0032,0.0032,0.0856,0.2855,0.0032,0.0032,1.9287,1.3482,0.0444,0.0032,0.0032,0.0063,0.0254,0.1967,0.0571,0.0825,0.2284,0.0032,0.0159,0.2252,0.0698,0.9168,1.1452,0.2252,0.0095,1.0817,1.51,0.9548,0.0952,0.9421,0.2792,0.0032,1.1388,1.1261,0.2633,0.0539,0.0032,0.1745,0.0159,0.9865,0.0095,65.6516,0.2887,0.0888,0.0032,0.0222,0.1015,0.9485,0.0095,1.1927,1.0754,1.0373,0.0063,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 00:45:15,0.0376,0.0908,0.0219,0.0063,0.0094,0.0407,1.2366,0.0564,0.0031,0.0219,1.7845,1.5121,0.0501,0.0031,0.9173,0.0877,0.0094,0.1471,0.983,1.1552,1.9629,0.0219,0.0031,0.0063,1.437,0.958,0.7138,0.2505,0.0031,0.0031,0.4477,0.0031,0.0031,0.0877,0.288,0.0031,0.0031,1.9285,1.3462,0.0438,0.0031,0.0031,0.0063,0.025,0.1972,0.0564,0.0814,0.2285,0.0031,0.0157,0.2254,0.0689,0.9173,1.1458,0.2254,0.0094,1.0832,1.509,0.9549,0.0971,0.9423,0.2786,0.0031,1.1396,1.1239,0.263,0.0532,0.0031,0.1753,0.0157,0.9893,0.0094,65.6502,0.288,0.0877,0.0031,0.0219,0.1002,0.9486,0.0094,1.1928,1.0738,1.0394,0.0063,0.0031,0.0157,0.0031,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 01:00:13,0.0375,0.0907,0.0219,0.0063,0.0094,0.0407,1.2387,0.0563,0.0031,0.0219,1.7861,1.5108,0.05,0.0031,0.9165,0.0876,0.0094,0.147,0.9822,1.1574,1.9644,0.0219,0.0031,0.0063,1.4358,0.9572,0.7163,0.2502,0.0031,0.0031,0.4473,0.0031,0.0031,0.0876,0.2878,0.0031,0.0031,1.93,1.3482,0.0438,0.0031,0.0031,0.0063,0.025,0.1971,0.0563,0.0813,0.2283,0.0031,0.0156,0.2252,0.0688,0.9165,1.1449,0.2252,0.0094,1.0823,1.5077,0.954,0.097,0.9415,0.2784,0.0031,1.1386,1.123,0.2628,0.0532,0.0031,0.1752,0.0156,0.9885,0.0094,65.6542,0.2878,0.0876,0.0031,0.0219,0.1001,0.9478,0.0094,1.1918,1.0729,1.0385,0.0063,0.0063,0.0156,0.0031,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 01:15:16,0.0376,0.0908,0.0219,0.0063,0.0094,0.0407,1.2362,0.0563,0.0031,0.0219,1.787,1.5116,0.0501,0.0031,0.917,0.0876,0.0094,0.1471,0.9827,1.1548,1.9654,0.0219,0.0031,0.0063,1.4365,0.9577,0.7135,0.2504,0.0031,0.0031,0.4475,0.0031,0.0031,0.0876,0.2879,0.0031,0.0031,1.931,1.3457,0.0438,0.0031,0.0031,0.0063,0.025,0.1972,0.0563,0.0814,0.2285,0.0031,0.0156,0.2253,0.0689,0.917,1.1454,0.2253,0.0094,1.0828,1.5085,0.9545,0.097,0.942,0.2785,0.0031,1.1392,1.1235,0.2629,0.0532,0.0031,0.1753,0.0156,0.989,0.0094,65.6527,0.2879,0.0876,0.0031,0.0219,0.1001,0.9483,0.0094,1.1924,1.0735,1.039,0.0063,0.0031,0.0156,0.0031,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 01:30:16,0.0376,0.0908,0.0219,0.0063,0.0094,0.0407,1.2361,0.0563,0.0031,0.0219,1.7869,1.5115,0.0501,0.0031,0.9169,0.0876,0.0094,0.1471,0.9826,1.1547,1.9653,0.0219,0.0031,0.0063,1.4364,0.9576,0.7135,0.2504,0.0031,0.0031,0.4475,0.0031,0.0031,0.0876,0.2879,0.0031,0.0031,1.9308,1.3456,0.0438,0.0031,0.0031,0.0063,0.025,0.1972,0.0563,0.0814,0.2284,0.0031,0.0156,0.2253,0.0688,0.9169,1.1454,0.2253,0.0094,1.0828,1.5084,0.9545,0.097,0.9419,0.2785,0.0031,1.1391,1.1235,0.2629,0.0532,0.0031,0.1752,0.0156,0.9889,0.0094,65.6548,0.2879,0.0876,0.0031,0.0219,0.1001,0.9482,0.0094,1.1923,1.0734,1.039,0.0063,0.0031,0.0156,0.0031,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 01:45:12,0.0375,0.0906,0.0219,0.0062,0.0094,0.0406,1.2373,0.0562,0.0031,0.0219,1.7841,1.5123,0.05,0.0031,0.9155,0.0875,0.0094,0.1469,0.9811,1.1561,1.9622,0.0219,0.0031,0.0062,1.4342,0.9561,0.7155,0.25,0.0031,0.0031,0.4499,0.0031,0.0031,0.0875,0.2875,0.0031,0.0031,1.9278,1.3467,0.0437,0.0031,0.0031,0.0062,0.025,0.1968,0.0562,0.0812,0.2281,0.0031,0.0156,0.225,0.0687,0.9155,1.1436,0.225,0.0094,1.0811,1.506,0.953,0.0969,0.9405,0.2781,0.0031,1.1404,1.1217,0.2656,0.0531,0.0031,0.175,0.0156,0.9873,0.0094,65.6804,0.2875,0.0875,0.0031,0.0219,0.1,0.9467,0.0094,1.1904,1.0717,1.0373,0.0062,0.0062,0.0156,0.0031,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 02:00:16,0.0376,0.0908,0.0219,0.0063,0.0094,0.0407,1.237,0.0564,0.0031,0.0219,1.7851,1.5095,0.0501,0.0031,0.9145,0.0877,0.0094,0.1472,0.9802,1.1556,1.9636,0.0188,0.0031,0.0063,1.4343,0.9583,0.714,0.2505,0.0031,0.0031,0.4478,0.0031,0.0031,0.0877,0.2881,0.0031,0.0031,1.9292,1.3467,0.0438,0.0031,0.0031,0.0063,0.0251,0.1973,0.0564,0.0814,0.2286,0.0031,0.0157,0.2224,0.0689,0.9176,1.1431,0.2255,0.0094,1.0805,1.5064,0.9552,0.0971,0.9395,0.2787,0.0031,1.14,1.1243,0.2631,0.0532,0.0031,0.1722,0.0157,0.9865,0.0094,65.6854,0.2881,0.0877,0.0031,0.0219,0.1002,0.9458,0.0094,1.1901,1.0742,1.0366,0.0063,0.0031,0.0157,0.0031,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 02:15:13,0.0375,0.0907,0.0219,0.0063,0.0094,0.0407,1.2356,0.0563,0.0031,0.0219,1.783,1.5109,0.0501,0.0031,0.9165,0.0876,0.0094,0.147,0.9822,1.1543,1.9613,0.0219,0.0031,0.0063,1.4358,0.9572,0.7132,0.2503,0.0031,0.0031,0.4473,0.0031,0.0031,0.0876,0.2878,0.0031,0.0031,1.9269,1.3451,0.0438,0.0031,0.0031,0.0063,0.025,0.1971,0.0563,0.0813,0.2284,0.0031,0.0156,0.2252,0.0688,0.9165,1.1449,0.2252,0.0094,1.0823,1.5078,0.9541,0.097,0.9416,0.2784,0.0031,1.1386,1.123,0.2628,0.0532,0.0031,0.1752,0.0156,0.9885,0.0094,65.6782,0.2878,0.0876,0.0031,0.0219,0.1001,0.9478,0.0094,1.1918,1.0729,1.0385,0.0063,0.0031,0.0156,0.0031,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 02:30:18,0.0374,0.0905,0.0218,0.0062,0.0094,0.0406,1.2358,0.0562,0.0031,0.0218,1.7851,1.5105,0.0499,0.0031,0.9144,0.0874,0.0094,0.1467,0.9799,1.1547,1.963,0.0218,0.0031,0.0062,1.4356,0.9581,0.7147,0.2497,0.0031,0.0031,0.4494,0.0031,0.0031,0.0874,0.2871,0.0031,0.0031,1.9287,1.3451,0.0437,0.0031,0.0031,0.0062,0.025,0.1966,0.0562,0.0811,0.2309,0.0031,0.0156,0.2247,0.0687,0.9175,1.1453,0.2247,0.0094,1.0829,1.5073,0.955,0.0967,0.9394,0.2778,0.0031,1.1391,1.1235,0.2653,0.0531,0.0031,0.1748,0.0156,0.9862,0.0094,65.6743,0.2871,0.0874,0.0031,0.0218,0.103,0.9456,0.0094,1.1921,1.0736,1.0361,0.0062,0.0062,0.0156,0.0031,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 02:45:15,0.0374,0.0904,0.0218,0.0062,0.0094,0.0405,1.2376,0.0561,0.0031,0.0218,1.7831,1.5119,0.0499,0.0031,0.9165,0.0873,0.0094,0.1465,0.982,1.1534,1.9639,0.0218,0.0031,0.0062,1.434,0.957,0.7139,0.2494,0.0031,0.0031,0.4489,0.0031,0.0031,0.0873,0.2868,0.0031,0.0031,1.9296,1.3467,0.0436,0.0031,0.0031,0.0062,0.0249,0.1964,0.0561,0.081,0.2307,0.0031,0.0156,0.2244,0.0686,0.9165,1.1441,0.2244,0.0094,1.0817,1.5088,0.9539,0.0966,0.9414,0.2774,0.0031,1.1378,1.1253,0.265,0.053,0.0031,0.1746,0.0156,0.9882,0.0094,65.6722,0.2868,0.0873,0.0031,0.0218,0.1029,0.9477,0.0094,1.1908,1.0724,1.0381,0.0062,0.0062,0.0156,0.0031,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 03:00:17,0.0375,0.0905,0.0219,0.0062,0.0094,0.0406,1.2361,0.0562,0.0031,0.0219,1.7855,1.5108,0.0499,0.0031,0.9146,0.0874,0.0094,0.1467,0.9802,1.155,1.9635,0.0219,0.0031,0.0062,1.4359,0.9583,0.7148,0.2497,0.0031,0.0031,0.4495,0.0031,0.0031,0.0874,0.2872,0.0031,0.0031,1.9291,1.3454,0.0437,0.0031,0.0031,0.0062,0.025,0.1967,0.0562,0.0812,0.231,0.0031,0.0156,0.2248,0.0687,0.9146,1.1456,0.2248,0.0094,1.0801,1.5077,0.9552,0.0968,0.9396,0.2778,0.0031,1.1394,1.1206,0.2653,0.0531,0.0031,0.1748,0.0156,0.9864,0.0094,65.6782,0.2872,0.0874,0.0031,0.0219,0.103,0.9458,0.0094,1.1893,1.0738,1.0364,0.0062,0.0062,0.0156,0.0031,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 03:15:13,0.0374,0.0903,0.0218,0.0062,0.0093,0.0405,1.2368,0.0561,0.0031,0.0218,1.7851,1.511,0.0498,0.0031,0.9159,0.0872,0.0093,0.1464,0.9813,1.1558,1.9627,0.0218,0.0031,0.0062,1.4362,0.9564,0.7134,0.2492,0.0031,0.0031,0.4486,0.0031,0.0031,0.0872,0.2866,0.0031,0.0031,1.9284,1.3458,0.0436,0.0031,0.0031,0.0062,0.0249,0.1963,0.0561,0.081,0.2305,0.0031,0.0156,0.2243,0.0685,0.9159,1.1433,0.2243,0.0093,1.081,1.5078,0.9533,0.0966,0.9408,0.2773,0.0031,1.1402,1.1246,0.2648,0.053,0.0031,0.1745,0.0156,0.9876,0.0093,65.6812,0.2866,0.0872,0.0031,0.0218,0.1028,0.9471,0.0093,1.1901,1.0717,1.0374,0.0062,0.0062,0.0156,0.0031,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
